"cylinders(p0)","cylinders(p1)","cylinders(p2)","cylinders(p3)","displacement","horsepower","weight","acceleration","year(p0)","year(p1)","year(p2)","year(p3)","year(p4)","year(p5)","year(p6)","year(p7)","year(p8)","year(p9)","year(p10)","year(p11)","origin(p0)","origin(p1)","mpg"
0,0,0.968245836551854,-0.25,-0.509043927648579,-0.141304347826087,-0.134108307343351,-0.333333333333333,0,0,0,0,0,0,0,0.981306762925316,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0.866025403784439,-0.5,-0.574468085106383
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.850129198966408,-0.543478260869565,-0.622341933654664,0.30952380952381,0,0,0.901387818865997,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0,1,-0.414893617021277
0,0,0,1,0.219638242894057,0.130434782608696,0.16756450240998,-0.583333333333333,0,0.849836585598798,-0.300462606288666,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.574468085106383
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.844961240310077,-0.793478260869565,-0.565069464133825,0.511904761904762,0,0,0,0,0,0,0,0,0,0,0.996521728591783,-0.0833333333333334,-0.866025403784439,-0.5,0.111702127659574
0,0,0.968245836551854,-0.25,-0.317829457364341,-0.576086956521739,-0.173802098100369,0.0357142857142856,0,0,0,0,0,0,0,0.981306762925316,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.372340425531915
0,0,0.968245836551854,-0.25,-0.188630490956072,-0.358695652173913,-0.144882336263113,0.0119047619047619,0,0,0.901387818865997,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.521276595744681
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.731266149870801,-0.554347826086957,-0.225404026084491,0.369047619047619,0,0.849836585598798,-0.300462606288666,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0.866025403784439,-0.5,-0.361702127659575
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.720930232558139,-0.630434782608696,-0.524808619223136,0.0119047619047619,0,0,0,0.930949336251263,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.0957446808510639
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.948320413436692,-0.934782608695652,-0.789055854834137,0.357142857142857,0,0,0,0,0,0,0,0.981306762925316,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0,1,0.26595744680851
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.850129198966408,-0.652173913043478,-0.672809753331443,-0.273809523809524,0,0,0,0,0,0,0.973610120462327,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0.866025403784439,-0.5,0.143617021276596
-0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.989664082687339,-0.445652173913043,-0.593422171817409,-0.345238095238095,0,0.849836585598798,-0.300462606288666,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0,1,-0.468085106382979
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.545219638242894,-0.5,-0.448823362631131,-0.226190476190476,0,0,0,0,0,0,0,0,0,0,0,1,-0.866025403784439,-0.5,-0.0957446808510639
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.571059431524548,-0.521739130434783,-0.36376523958038,0.19047619047619,0,0,0,0,0,0,0,0,0,0,0,1,-0.866025403784439,-0.5,-0.0425531914893618
0,0,0,1,0.509043927648579,0.130434782608696,0.319535015593989,-0.404761904761905,0,0,0,0,0,0,0,0,0.987420882906575,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.49468085106383
0,0,0,1,0.922480620155039,0.83695652173913,0.530479160759852,-0.94047619047619,-0.735980072193987,-0.424918292799399,-0.300462606288666,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.734042553191489
0,0,0.968245836551854,-0.25,-0.152454780361757,-0.41304347826087,-0.26226254607315,-0.0476190476190477,0,0,0,0,0.950146187582615,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.414893617021277
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.571059431524548,-0.521739130434783,-0.46526793308761,-0.380952380952381,0,0,0,0,0,0,0,0,0.987420882906575,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,0.303191489361702
0,0,0,1,0.209302325581395,0.0217391304347827,0.0411114261411965,-0.702380952380952,-0.735980072193987,-0.424918292799399,-0.300462606288666,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.574468085106383
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.844961240310077,-0.521739130434783,-0.630280691806067,-0.107142857142857,0,0,0.901387818865997,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0.866025403784439,-0.5,-0.0957446808510639
0,0,0.968245836551854,-0.25,-0.152454780361757,-0.41304347826087,-0.269634250070882,-0.0476190476190477,0,0,0,0.930949336251263,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.468085106382979
0,0,0,1,0.462532299741602,0.16304347826087,0.440884604479728,-0.345238095238095,0.735980072193987,-0.424918292799399,-0.300462606288666,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.734042553191489
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.79328165374677,-0.684782608695652,-0.582081088743975,0.0476190476190477,0,0,0,0,0,0,0,0,0,0,0.996521728591783,-0.0833333333333334,0,1,0.24468085106383
0,0,0.968245836551854,-0.25,-0.157622739018088,-0.304347826086957,0.0218315849163595,-0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0.996521728591783,-0.0833333333333334,-0.866025403784439,-0.5,-0.287234042553192
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.891472868217054,-0.826086956521739,-0.752197334845478,0.107142857142857,0,0,0,0,0,0,0,0,0,0,0.996521728591783,-0.0833333333333334,0,1,0.526595744680851
0,0,0,1,0.457364341085271,0.184782608695652,0.638219449957471,-0.345238095238095,0,0.849836585598798,-0.300462606288666,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.787234042553192
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.912144702842377,-0.934782608695652,-0.760703147150553,0.69047619047619,0,0,0,0,0,0.963624111659432,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,0.0638297872340425
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.72609819121447,-0.25,-0.400056705415367,-0.345238095238095,0,0,0,0,0.950146187582615,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0.866025403784439,-0.5,-0.148936170212766
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.906976744186047,-0.804347826086957,-0.851431811738021,-0.00000000000000022204,0,0,0,0,0,0,0,0,0,0,0.996521728591783,-0.0833333333333334,-0.866025403784439,-0.5,0.595744680851064
0,0,0,1,0.457364341085271,0.456521739130435,0.636518287496456,-0.464285714285714,0,0,0.901387818865997,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.840425531914894
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.79328165374677,-0.739130434782609,-0.641621774879501,0.0595238095238093,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.329787234042553
0,0,0,1,0.209302325581395,-0.0108695652173914,0.3773745392685,-0.226190476190476,0,0,0.901387818865997,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.734042553191489
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.943152454780362,-0.739130434782609,-0.738588035157357,0.369047619047619,0.735980072193987,-0.424918292799399,-0.300462606288666,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0.866025403784439,-0.5,0.117021276595745
0,0,0,1,0.457364341085271,-0.358695652173913,0.197618372554579,0.30952380952381,0,0,0,0,0,0,0,0,0,0,0.996521728591783,-0.0833333333333334,-0.866025403784439,-0.5,-0.0638297872340425
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.736434108527132,-0.41304347826087,-0.431811738020981,-0.19047619047619,0,0,0,0,0,0,0,0,0,0,0.996521728591783,-0.0833333333333334,0,1,0.271276595744681
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.627906976744186,-0.565217391304348,-0.332577261128438,-0.0952380952380953,0,0,0,0,0,0,0,0,0,0,0,1,-0.866025403784439,-0.5,-0.0425531914893618
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.720930232558139,-0.576086956521739,-0.604763254890842,0.25,0,0,0.901387818865997,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.468085106382979
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.855297157622739,-0.75,-0.673376807485115,0.19047619047619,0,0.849836585598798,-0.300462606288666,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0.866025403784439,-0.5,-0.0957446808510639
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.72609819121447,-0.434782608695652,-0.244683867309328,-0.226190476190476,0,0,0,0,0.950146187582615,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0.866025403784439,-0.5,-0.308510638297872
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.906976744186047,-0.793478260869565,-0.794726396370853,-0.142857142857143,0,0,0,0,0,0,0,0,0.987420882906575,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0,1,0.335106382978724
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.881136950904393,-0.771739130434783,-0.80039693790757,-0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.542553191489362
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.65374677002584,-0.58695652173913,-0.613269067195917,-0.571428571428572,0,0,0,0,0,0,0,0,0,0,0,1,-0.866025403784439,-0.5,0.223404255319149
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.767441860465116,-0.467391304347826,-0.622908987808336,-0.107142857142857,0,0.849836585598798,-0.300462606288666,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0,1,-0.202127659574468
0,0,0.968245836551854,-0.25,-0.152454780361757,-0.521739130434783,-0.0938474624326623,0.0714285714285714,0,0,0,0,0.950146187582615,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.468085106382979
0,0,0,1,0.457364341085271,0.402173913043478,0.410263680181457,-0.404761904761905,0,0,0.901387818865997,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.787234042553192
0,0,0,1,0.235142118863049,-0.0869565217391305,0.409129571874114,-0.285714285714286,0,0.849836585598798,-0.300462606288666,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.787234042553192
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.772609819121447,-0.543478260869565,-0.55656365182875,0.19047619047619,0,0,0,0,0,0,0,0,0,0,0,1,-0.866025403784439,-0.5,0.329787234042553
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.844961240310077,-0.739130434782609,-0.709668273320102,0.107142857142857,0,0,0,0,0,0,0,0,0,0,0,1,-0.866025403784439,-0.5,0.436170212765957
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.545219638242894,-0.358695652173913,-0.358094698043663,0.0357142857142856,0,0,0,0,0,0,0,0.981306762925316,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.24468085106383
0,0,0.968245836551854,-0.25,-0.157622739018088,-0.304347826086957,0.300822228522824,0.547619047619047,0,0,0,0,0.950146187582615,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.574468085106383
0,0,0,1,0.457364341085271,0.293478260869565,0.47207258293167,-0.523809523809524,0.735980072193987,-0.424918292799399,-0.300462606288666,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.734042553191489
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.850129198966408,-0.728260869565217,-0.879784519421605,-0.5,0,0,0,0,0,0.963624111659432,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0.866025403784439,-0.5,0.0904255319148937
0,0,0,1,0.291989664082687,0.130434782608696,0.430110575559966,-0.345238095238095,0,0.849836585598798,-0.300462606288666,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.680851063829787
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.679586563307494,-0.391304347826087,-0.128437765806635,-0.0833333333333335,0,0,0,0,0,0.963624111659432,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0.866025403784439,-0.5,-0.414893617021277
0,0,0,1,0.462532299741602,0.16304347826087,0.426708250637936,-0.404761904761905,0,0.849836585598798,-0.300462606288666,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.734042553191489
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.844961240310077,-0.597826086956522,-0.738020981003686,-0.0595238095238095,0,0,0,0,0,0,0.973610120462327,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,0.303191489361702
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.891472868217054,-0.728260869565217,-0.786220584065778,-0.178571428571429,0,0,0,0,0,0,0,0.981306762925316,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0.866025403784439,-0.5,0.196808510638298
0,0,0.968245836551854,-0.25,-0.152454780361757,-0.41304347826087,-0.421037709101219,-0.404761904761905,0.735980072193987,-0.424918292799399,-0.300462606288666,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.468085106382979
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.881136950904393,-0.760869565217391,-0.797561667139212,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.170212765957447
0,0,0.968245836551854,-0.25,-0.152454780361757,-0.282608695652174,-0.307059824213212,-0.202380952380953,0,0,0,0,0,0,0,0,0,0,0,1,-0.866025403784439,-0.5,-0.308510638297872
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-1,-0.967391304347826,-0.855968244967394,0.369047619047619,0,0,0.901387818865997,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0.866025403784439,-0.5,0.0638297872340425
0,0,0,1,0.457364341085271,-0.141304347826087,0.296852849447122,0.119047619047619,0,0,0,0,0,0,0,0,0.987420882906575,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.25531914893617
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.627906976744186,-0.5,-0.456195066628863,-0.178571428571429,0,0,0,0,0,0.963624111659432,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.148936170212766
0,0,0.968245836551854,-0.25,-0.188630490956072,-0.304347826086957,0.138077686419053,0.273809523809524,0,0,0,0,0,0,0,0.981306762925316,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.48936170212766
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.808785529715762,-0.695652173913043,-0.791891125602495,-0.130952380952381,0,0,0,0,0,0,0,0,0,0,0,1,0.866025403784439,-0.5,0.436170212765957
0,0,0,1,0.715762273901809,0.565217391304348,0.592855117663737,-0.464285714285714,0,0.849836585598798,-0.300462606288666,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.787234042553192
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.627906976744186,-0.597826086956522,-0.418202438332861,0.0714285714285714,0,0,0,0,0.950146187582615,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.25531914893617
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.736434108527132,-0.445652173913043,-0.550893110292033,-0.178571428571429,0,0,0,0,0,0,0,0.981306762925316,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0,1,-0.207446808510638
0,0,0,1,0.219638242894057,-0.195652173913043,0.332010206974766,-0.297619047619048,0,0,0,0,0,0.963624111659432,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.654255319148936
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.850129198966408,-0.847826086956522,-0.87468103203856,0.30952380952381,0.735980072193987,-0.424918292799399,-0.300462606288666,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0.866025403784439,-0.5,-0.0425531914893618
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.829457364341085,-0.597826086956522,-0.666005103487383,-0.130952380952381,0,0,0,0,0,0.963624111659432,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0.866025403784439,-0.5,-0.0425531914893618
0,0,0.968245836551854,-0.25,-0.0594315245478036,-0.543478260869565,-0.134675361497023,-0.226190476190476,0.735980072193987,-0.424918292799399,-0.300462606288666,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.521276595744681
0,0,0.968245836551854,-0.25,-0.188630490956072,-0.467391304347826,0.23164162177488,0.30952380952381,0,0,0,0,0.950146187582615,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.521276595744681
0,0,0,1,0.509043927648579,0.83695652173913,0.70229656932237,-0.285714285714286,-0.735980072193987,-0.424918292799399,-0.300462606288666,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.946808510638298
0,0,0.968245836551854,-0.25,-0.0594315245478036,-0.41304347826087,-0.0229656932237029,0.0714285714285714,0,0,0,0.930949336251263,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.680851063829787
0,0,0.968245836551854,-0.25,-0.157622739018088,-0.358695652173913,0.0275021264530764,0.0595238095238093,0,0,0,0,0,0,0.973610120462327,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.388297872340426
0,0,0,1,0.457364341085271,0.293478260869565,0.508931102920329,-0.523809523809524,0,0.849836585598798,-0.300462606288666,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.787234042553192
0,0,0.968245836551854,-0.25,-0.152454780361757,-0.41304347826087,-0.333144315282109,-0.166666666666667,0,0,0.901387818865997,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.521276595744681
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.844961240310077,-0.597826086956522,-0.656365182874965,0.0119047619047619,0,0,0,0.930949336251263,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0.866025403784439,-0.5,0.0638297872340425
0,0,0,1,0.457364341085271,0.456521739130435,0.569038843209527,-0.511904761904762,0,0,0,0,0,0.963624111659432,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.601063829787234
0,0,0,1,0.209302325581395,-0.0978260869565217,-0.117663736886873,-0.523809523809524,0,0,0,0,0.950146187582615,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.787234042553192
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.881136950904393,-0.771739130434783,-0.78338531329742,-0.0238095238095239,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.542553191489362
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.844961240310077,-0.847826086956522,-0.687553161326907,0.678571428571429,0,0,0,0,0,0.963624111659432,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.175531914893617
0,0,0.968245836551854,-0.25,-0.188630490956072,-0.41304347826087,0.0303373972214347,0.0952380952380951,0,0,0,0,0,0,0,0.981306762925316,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.388297872340426
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.881136950904393,-0.739130434782609,-0.806067479444287,0.488095238095238,0.735980072193987,-0.424918292799399,-0.300462606288666,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.0957446808510639
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.622739018087855,-0.630434782608696,-0.0830734335129005,0.476190476190476,0,0,0,0,0,0,0,0,0,0,0.996521728591783,-0.0833333333333334,0.866025403784439,-0.5,0.0159574468085106
0,0,0.968245836551854,-0.25,-0.317829457364341,-0.619565217391304,-0.206691239013326,0.142857142857143,0,0,0,0,0,0.963624111659432,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,-0.866025403784439,-0.5,-0.202127659574468
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.79328165374677,-0.489130434782609,-0.558831868443436,-0.107142857142857,0,0,0,0.930949336251263,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0,1,-0.0957446808510639
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.943152454780362,-0.771739130434783,-0.808902750212645,0.30952380952381,0,0,0,0.930949336251263,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0,1,0.170212765957447
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.751937984496124,-0.521739130434783,-0.710802381627445,-0.285714285714286,0.735980072193987,-0.424918292799399,-0.300462606288666,-0.232737334062816,-0.190029237516523,-0.160604018609905,-0.139087160066047,-0.122663345365665,-0.109713431434064,-0.0992395326897746,-0.0905928844174348,-0.0833333333333334,0.866025403784439,-0.5,0.0106382978723405
0.790569415042095,-0.456435464587639,-0.322748612183951,-0.25,-0.891472868217054,-0.847826086956522,-0.798695775446555,0.285714285714286,0,0,0,0,0,0,0,0,0,0.992395326897746,-0.0905928844174348,-0.0833333333333334,0,1,0.547872340425532
